id,name
683090,Matthew Lugo
643289,Mauricio Dubón
661440,Mauricio Llovera
668974,Maverick Handley
681294,Max Alba
666721,Max Castillo
703601,Max Clark
681132,Max Ferguson
608331,Max Fried
676055,Max Green
596146,Max Kepler
668820,Max Kranick
676661,Max Lazar
676974,Max Meyer
621559,Max Moroff
571970,Max Muncy
691777,Max Muncy
691008,Max Rajcic
453286,Max Scherzer
621011,Max Schrock
680474,Max Schuemann
545358,Max Stassi
691185,Maximo Acosta
685326,McCade Brown
686842,McKinley Moore
650619,Meibrys Viloria
518876,Merrill Kelly
687588,Micah Pries
683522,Michael Arias
488726,Michael Brantley
683737,Michael Busch
828511,Michael Caldon
656289,Michael Cantu
827625,Michael Carpenter
656308,Michael Chavis
624424,Michael Conforto
690382,Michael Darrell-Hicks
593140,Michael Feliz
605242,Michael Fulmer
669377,Michael Gigliotti
675627,Michael Grove
671739,Michael Harris
680737,Michael Helman
641684,Michael Hermosillo
547184,Michael Kelly
656629,Michael Kopech
547179,Michael Lorenzen
592527,Michael Mariot
686681,Michael Massey
700241,Michael McGreevy
675650,Michael Mercado
657709,Michael Papierski
805872,Michael Perez
656848,Michael Petersen
501381,Michael Pineda
674681,Michael Plassmeyer
605421,Michael Pérez
828374,Michael Ross
621074,Michael Rucker
672279,Michael Siani
688617,Michael Snyder
647336,Michael Soroka
683021,Michael Stefanic
572191,Michael Taylor
669911,Michael Toglia
543859,Michael Tonkin
608379,Michael Wacha
828594,Michael Watson
673258,Michel Báez
671305,Michel Otañez
691403,Michel Triana
690953,Mick Abel
650520,Micker Adolfo
681508,Mickey Gasper
595263,Mickey Jannis
676782,Mickey McDonald
666160,Mickey Moniak
620396,Miguel Aguilar
665804,Miguel Amaya
609280,Miguel Andújar
408234,Miguel Cabrera
612434,Miguel Castro
600887,Miguel Del Pozo
622766,Miguel Díaz
805415,Miguel Fulgencio
500743,Miguel Rojas
593934,Miguel Sanó
699015,Miguel Sosa
667376,Miguel Sánchez
678246,Miguel Vargas
664337,Miguel Yajure
691629,Miguelangel Boadas
657508,Mike Baumann
684609,Mike Brewer
670712,Mike Brosseau
681347,Mike Burrows
605182,Mike Clevinger
571666,Mike Fiers
592314,Mike Foltynewicz
645801,Mike Ford
502273,Mike Freeman
690448,Mike Jarvis
592464,Mike Kickham
650633,Mike King
594577,Mike Mayers
501985,Mike Minor
543557,Mike Montgomery
573046,Mike Morin
519058,Mike Moustakas
676349,Mike Rothenberg
643565,Mike Tauchman
545361,Mike Trout
678024,Mike Vasil
605541,Mike Wright
573262,Mike Yastrzemski
572287,Mike Zunino
702540,Mikey Romero
670156,Miles Mastrobuoni
571945,Miles Mikolas
815083,Mitch Farris
641598,Mitch Garver
571745,Mitch Haniger
656605,Mitch Keller
519048,Mitch Moreland
687765,Mitch Spence
669952,Mitch White
680730,Mitchell Parker
664332,Moises Gomez
685481,Moises Rodriguez
692603,Moises Valero
694208,Moisés Ballesteros
687512,Montana Semmel
656509,Monte Harrison
605141,Mookie Betts
571710,Mychal Givens
664702,Myles Straw
622503,Nabil Crismatt
805373,Nacho Alvarez
683822,Naoyuki Uwasawa
643271,Narciso Crook
663534,Nash Walters
683083,Nasim Nuñez
702417,Natanael Polanco
702296,Nate Dohm
681987,Nate Eaton
688010,Nate Fisher
518858,Nate Jones
688087,Nate Karaffa
687039,Nate LaRue
670148,Nate Mondou
644337,Nate Orf
663878,Nate Pearson
701675,Nathan Church
543135,Nathan Eovaldi
687208,Nathan Hickey
664770,Nathan Lukes
686249,Nathan Wiles
692507,Nathanael Perez Gonzalez
663993,Nathaniel Lowe
491703,Neftalí Feliz
435522,Neil Walker
800152,Nelfri Payano
800295,Nelfy Ynfante
443558,Nelson Cruz
678729,Nelson Medina
676369,Nelson Velázquez
815148,Nestor German
686544,Nestor Lorant
663671,Nic Enright
656820,Nicholas Padilla
605113,Nick Ahmed
669397,Nick Allen
680430,Nick Allgeyer
623433,Nick Anderson
687014,Nick Avila
595897,Nick Burdi
592206,Nick Castellanos
624419,Nick Ciuffo
547170,Nick Delmonico
663975,Nick Duron
663743,Nick Fortes
693304,Nick Gonzales
580792,Nick Goody
624503,Nick Gordon
670084,Nick Heath
663321,Nick Hernandez
701762,Nick Kurtz
666157,Nick Lodolo
679845,Nick Loftin
663611,Nick Madrigal
676606,Nick Margevicius
455976,Nick Markakis
605361,Nick Martini
607259,Nick Martínez
665155,Nick Maton
683232,Nick Mears
680722,Nick Meyer
814455,Nick Mitchell
703492,Nick Morabito
680897,Nick Nastrini
663734,Nick Neidert
656793,Nick Nelson
601713,Nick Pivetta
663911,Nick Plummer
668472,Nick Pratto
598286,Nick Ramirez
695596,Nick Raposo
675919,Nick Raquet
687798,Nick Robertson
815874,Nick Roselli
680704,Nick Sandlin
678010,Nick Schnell
669222,Nick Senzel
686765,Nick Sogard
669256,Nick Solak
607374,Nick Tropeano
663989,Nick Vespi
543883,Nick Vincent
608384,Nick Williams
621295,Nick Wittgren
694377,Nick Yorke
676766,Nicklaus Snyder
670032,Nicky Lopez
663538,Nico Hoerner
683324,Nicolas Deschamps
695950,Nicolò Pinazzi
811310,Nigel Belgrave
543867,Nik Turley
800444,Nikau Pouaka-Grego
678283,Niklas Rimmel
592348,Niko Goodrum
694359,Niko Kavadas
670550,Nivaldo Rodriguez
702070,Noah Cameron
663562,Noah Davis
801801,Noah Hall
668716,Noah Murdock
592789,Noah Syndergaard
692176,Noah Takacs
702476,Noah Williamson
800611,Noble Meyer
682622,Noelvi Marte
571448,Nolan Arenado
823089,Nolan Clifford
669357,Nolan Gorman
676510,Nolan Hoffman
666134,Nolan Jones
690997,Nolan McLean
694384,Nolan Schanuel
822463,Nolan Sparks
683478,Nolberto Henriquez
608577,Nomar Mazara
650204,Norge Ruíz
598287,Noé Ramirez
641482,Néstor Cortés
695589,Ocean Gabonia
665996,Oddanier Mosqueda
546318,Odúbel Herrera
543118,Oliver Drake
686554,Oliver Dunn
661383,Oliver Ortega
692657,Omar Alfonzo
678316,Omar Cruz
683079,Omar Martinez
553882,Omar Narváez
665833,Oneil Cruz
682619,Orelvis Martinez
689147,Orion Kerkering
606115,Orlando Arcia
687377,Orlando Ribalta
693049,Oscar Colás
660757,Oscar González
682640,Osiel Rodriguez
678545,Osleivis Basabe
676047,Osvaldo Berrios
674370,Osvaldo Bido
672724,Oswald Peraza
665828,Oswaldo Cabrera
805249,Otto Kemp
672640,Otto Lopez
802086,Ovis Portes
683357,Owen Caissie
701685,Owen Kellington
680911,Owen Miller
680714,Owen Sharts
669391,Owen White
645277,Ozzie Albies
664731,P. J. Higgins
676571,PJ Poulin
641154,Pablo López
622569,Pablo Reyes
467055,Pablo Sandoval
676050,Packy Naughton
502179,Paolo Espino
670161,Parker Dunshee
571917,Parker Markel
678009,Parker Meadows
800048,Parker Messick
656786,Parker Mushinski
693483,Pat Gallagher
642162,Pat Valaika
519381,Pat Venditte
672275,Patrick Bailey
571578,Patrick Corbin
623182,Patrick Kivlehan
815268,Patrick Lee
664850,Patrick Mazeika
687287,Patrick Monteverde
641907,Patrick Murphy
688602,Patrick Murphy
663776,Patrick Sandoval
622256,Patrick Weigel
621550,Patrick Wisdom
621112,Paul Blackburn
669294,Paul Campbell
657557,Paul DeJong
643316,Paul Fry
801434,Paul Gervase
502671,Paul Goldschmidt
682192,Paul McIntosh
623149,Paul Sewald
694973,Paul Skenes
656976,Pavin Smith
687606,Paxton Schultz
700243,Payton Green
668721,Payton Henry
801139,Payton Tolle
658648,Pedro Avila
520980,Pedro Báez
801221,Pedro Garcia
694175,Pedro León
686780,Pedro Pagés
600474,Pedro Severino
467008,Pedro Strop
682171,Penn Murfee
624413,Pete Alonso
691718,Pete Crow-Armstrong
664126,Pete Fairbanks
677337,Pete Hansen
518902,Pete Kozma
663567,Peter Lambert
656981,Peter Solomon
657265,Peter Strzelecki
687967,Peter Van Loon
690984,Petey Halpin
685410,Peyton Battenfield
680814,Peyton Burdick
689931,Peyton Graham
688883,Peyton Pallette
696510,Peyton Stovall
814482,Peyton Stumbo
805268,Peyton Williams
641360,Phil Bickford
671287,Phil Clarke
640447,Phil Ervin
664208,Phil Maton
691769,Philip Abner
594838,Philip Gosselin
670426,Phillip Diehl
595943,Phillip Evans
570488,Phillips Valdéz
676637,Phoenix Sanders
803139,Pierce Bennett
572955,Pierce Johnson
701487,Pierson Ohl
687863,Porter Hodge
672860,Prelander Berroa
543258,Preston Guilmet
605512,Preston Tucker
680810,Quincy Hamilton
805962,Quinn Gudaitis
687273,Quinn Mathews
682990,Quinn Priester
595798,R. J. Alaniz
571439,R. J. Alvarez
701680,R. J. Sales
702302,RJ Schreck
699269,Rafael Cruz
646240,Rafael Devers
503569,Rafael Dolis
804668,Rafael Flores
672463,Rafael Lantigua
665561,Rafael Marchán
606160,Rafael Montero
692504,Rafael Ohashi
542364,Rafael Ortega
803596,Rafael Sánchez
800216,Rafelin Nivar
606132,Raimel Tapia
703148,Raimon Gómez
678742,Rainer Nunez
628452,Raisel Iglesias
621248,Ralph Garza
657656,Ramón Laureano
665759,Ramón Rosso
602104,Ramón Urías
545341,Randal Grichuk
695003,Randel Clemente
668227,Randy Arozarena
677976,Randy Dobnak
678495,Randy Rodríguez
600968,Randy Rosario
681190,Randy Vásquez
691094,Randy Wynne
592660,Rangel Ravelo
624133,Ranger Suárez
605143,Ray Black
678061,Ray Kerr
642720,Ray-Patrick Didder
670103,Raymond Burgos
669384,Raynel Delgado
642659,Raynel Espinal
677956,Rece Hinds
657585,Reed Garrett
624512,Reese McGuire
681857,Reese Olson
596035,Reggie McClain
672282,Reid Detmers
821116,Reinold Navarro
663753,Reiss Knehr
665665,Reiver Sanmartin
600524,Renato Núñez
650907,René Pinto
425784,René Rivera
571521,Rex Brothers
606625,Reyes Moronta
594056,Reymin Guduan
625643,Reynaldo López
695076,Rhett Lowder
689041,Rhylan Thomas
656555,Rhys Hoskins
665648,Ricardo Genovés
691627,Ricardo Olivar
620982,Ricardo Pinto
691905,Ricardo Rosario
645307,Ricardo Sanchez
448179,Rich Hill
542947,Richard Bleier
690916,Richard Fitts
663992,Richard Lovelady
593144,Richard Rodríguez
621006,Richie Martin
680700,Richie Palacios
519144,Rick Porcello
703150,Ricky Cabrera
676689,Ricky Karcher
802962,Ricky Mineo
694357,Ricky Tiedemann
676568,Ricky Vanasco
670329,Rico Garcia
691264,Rikelbin De Castro
656180,Riley Adams
682985,Riley Greene
676617,Riley O'Brien
666207,Riley Pint
642092,Riley Smith
694661,Riley Tirotta
547004,Rio Ruiz
685341,Ripken Reyes
805144,Riskiel Tineo
689981,River Ryan
672710,Roansy Contreras
542963,Rob Brantly
802996,Rob Hensey
641739,Rob Kaminsky
608701,Rob Refsnyder
642239,Rob Zastryzny
572362,Robbie Erlin
674671,Robbie Glendinning
543257,Robbie Grossman
592662,Robbie Ray
596825,Robel García
667498,Robert Dugger
676395,Robert Garcia
688107,Robert Gasser
607229,Robert Gsellman
690987,Robert Hassell
692508,Robert Robertis
596112,Robert Stephenson
476594,Robert Stock
663158,Robert Suarez
532077,Roberto Osuna
547379,Roberto Pérez
429664,Robinson Canó
455139,Robinson Chirinos
622490,Robinson Leyer
673820,Robinson Piña
682610,Roddery Muñoz
703149,Roderick Arias
666801,Rodolfo Castro
660710,Rodolfo Durán
641995,Roel Ramírez
606273,Roenis Elías
808963,Roki Sasaki
691548,Rolddy Muñoz
701350,Roman Anthony
596451,Roman Quinn
663853,Romy Gonzalez
676760,Ron Marinaccio
660670,Ronald Acuña
671790,Ronald Bolaños
608597,Ronald Guzmán
698933,Ronald Hernandez
591720,Ronald Torreyes
660613,Ronaldo Hernández
669854,Ronel Blanco
669008,Ronnie Dawson
692830,Ronny Chalas
678692,Ronny Henriquez
677595,Ronny Mauricio
678604,Ronny Rojas
682927,Ronny Simon
665621,Rony García
701010,Roque Salinas
446321,Ross Detwiler
548389,Ross Stripling
596059,Rougned Odor
592858,Rowan Wick
642133,Rowdy Tellez
668904,Royce Lewis
686438,Rubel Cespedes
665180,Ruben Cardenas
666922,Ryan Aguilar
686701,Ryan Bergert
669208,Ryan Bliss
621366,Ryan Borucki
518489,Ryan Brasier
460075,Ryan Braun
488748,Ryan Buchter
621114,Ryan Burr
701318,Ryan Cardona
624418,Ryan Castellani
805989,Ryan Chasse
641477,Ryan Cordell
676900,Ryan Dorow
663372,Ryan Feltner
681676,Ryan Fernandez
680837,Ryan Fitzgerald
572365,Ryan Goins
687473,Ryan Gusto
689877,Ryan Harbin
670057,Ryan Hartman
687308,Ryan Harvey
664854,Ryan Helsley
641682,Ryan Hendrix
680777,Ryan Jeffers
688214,Ryan Jennings
696270,Ryan Johnson
668952,Ryan Kreidler
534606,Ryan LaMarre
805782,Ryan Lasko
543432,Ryan Lavarnway
683318,Ryan Leitch
702795,Ryan Loutos
643436,Ryan McBroom
806005,Ryan McCarty
663630,Ryan McKenna
641857,Ryan McMahon
664682,Ryan Meisinger
668943,Ryan Miller
663624,Ryan Mountcastle
676116,Ryan Noda
656811,Ryan O'Hearn
686752,Ryan Pepiot
519151,Ryan Pressly
690022,Ryan Ritter
669020,Ryan Rolison
595411,Ryan Sherriff
572193,Ryan Tepera
657044,Ryan Thompson
668723,Ryan Vilade
676254,Ryan Walker
669899,Ryan Ward
677960,Ryan Weathers
543901,Ryan Weber
642232,Ryan Yarbrough
666171,Ryan Zeferjahn
475582,Ryan Zimmerman
656924,Ryder Ryan
676625,Rylan Bannon
607560,Ryne Harper
669194,Ryne Nelson
592773,Ryne Stanek
592387,Ryon Healy
686217,Sal Frelick
607219,Sal Romano
701398,Sal Stewart
521692,Salvador Pérez
691951,Sam Aldegheri
696147,Sam Bachman
813291,Sam Brodersen
621348,Sam Clay
656322,Sam Coonrod
518693,Sam Freeman
543208,Sam Gaviglio
664059,Sam Haggerty
656529,Sam Hentges
656541,Sam Hilliard
607572,Sam Howard
669087,Sam Huff
679556,Sam Jacobsak
669674,Sam Long
594580,Sam Moll
671217,Sam Praytor
835380,Sam Rochard
572125,Sam Selman
669392,Samad Taylor
803679,Sammy Hernandez
671111,Sammy Peralta
686445,Sammy Siani
806230,Sammy Stafura
694212,Samuel Basallo
815704,Samuel Carpio
699022,Samuel Fabian
800510,Samuel Gil
682840,Samuel Perez
696519,Samy Natera
660758,Sandro Fabian
645261,Sandy Alcántara
506702,Sandy León
669289,Santiago Espinal
666659,Sauryn Lao
687830,Sawyer Gipson-Long
518397,Scott Alexander
605130,Scott Barlow
656240,Scott Blewett
664123,Scott Effross
595981,Scott Heineman
656568,Scott Hurst
431148,Scott Kazmir
664068,Scott Kingery
657672,Scott Manea
543518,Scott McGough
641900,Scott Moss
594988,Scott Schebler
656248,Sean Bouchard
680732,Sean Burke
448281,Sean Doolittle
543219,Sean Gilmartin
674944,Sean Guenther
702314,Sean Hermann
663546,Sean Hjelle
453527,Sean Kazmar
815873,Sean Keys
640455,Sean Manaea
669221,Sean Murphy
656794,Sean Newcomb
543594,Sean Nolin
664092,Sean Poppen
656887,Sean Reid-Foley
669308,Sean Reynolds
446481,Sean Rodríguez
687187,Sebastian Keane
665861,Sebastián Rivero
664874,Seby Zavala
673548,Seiya Suzuki
622554,Seranthony Domínguez
642727,Sergio Alcántara
489265,Sergio Romo
684084,Sergio Umaña
666179,Seth Beer
664913,Seth Brown
676220,Seth Elledge
571676,Seth Frankoff
678020,Seth Halvorsen
686751,Seth Johnson
607625,Seth Lugo
661527,Seth Martinez
804587,Seth Nightingale
656913,Seth Romero
700931,Seth Stephenson
694186,Shalin Polanco
669358,Shane Baz
669456,Shane Bieber
572888,Shane Greene
676847,Shane Matheny
663556,Shane McClanahan
681343,Shane Smith
641312,Shaun Anderson
542888,Shawn Armstrong
681869,Shawn Dubin
596049,Shawn Morimando
815272,Shay Timmer
694376,Shay Whitcomb
669127,Shea Langeliers
665661,Shea Spitzbarth
643418,Shed Long
571946,Shelby Miller
641914,Sheldon Neuse
665947,Sherten Apostel
425783,Shin-Soo Choo
829272,Shinnosuke Ogasawara
660261,Shintaro Fujinami
673451,Shogo Akiyama
660271,Shohei Ohtani
684007,Shota Imanaga
685493,Shun Yamaguchi
827664,Silvano Hechavarria
611093,Silvino Bracho
680573,Simeon Woods Richardson
664350,Sixto Sánchez
621450,Skye Bolt
813766,Skylar Hales
677944,Slade Cecconi
693418,Solomon Maguire
543243,Sonny Gray
681293,Spencer Arrighetti
702352,Spencer Bivens
687462,Spencer Horwitz
675921,Spencer Howard
682987,Spencer Jones
689070,Spencer Packard
607359,Spencer Patton
680885,Spencer Schwellenbach
668715,Spencer Steer
675911,Spencer Strider
679529,Spencer Torkelson
605513,Spencer Turnbull
657093,Spenser Watkins
516770,Starlin Castro
516782,Starling Marte
682623,Starlyn Castillo
667727,Steele Walker
592233,Stefan Crichton
552662,Stefen Romero
624427,Stephen Gonsalves
663568,Stephen Kolek
668665,Stephen Nogosek
572039,Stephen Piscotty
670050,Stephen Ridings
679663,Stephen Scott
544931,Stephen Strasburg
605501,Stephen Tarpley
519390,Stephen Vogt
643532,Sterling Sharp
518553,Steve Cishek
680727,Steve Hajjar
643230,Steven Brault
674444,Steven Cruz
621453,Steven Duggar
680757,Steven Kwan
571927,Steven Matz
595345,Steven Okert
519306,Steven Souza
621051,Steven Wilson
592859,Stevie Wilkerson
672642,Steward Berroa
656448,Stone Garrett
656413,Stuart Fairchild
806103,Sunayro Martina
665922,Símon Muzziotti
519008,T. J. McFarland
643615,T. J. Zeuch
670770,TJ Friedl
686759,TJ Hopkins
592836,Taijuan Walker
671737,Taj Bradley
664196,Tanner Anderson
621383,Tanner Banks
703748,Tanner Bauman
676440,Tanner Bibee
685299,Tanner Gordon
656557,Tanner Houck
805374,Tanner Jacobson
681289,Tanner Kohlhepp
671088,Tanner Morris
663432,Tanner Rainey
543699,Tanner Roark
656945,Tanner Scott
668684,Tanner Tully
669373,Tarik Skubal
642048,Tayler Saucedo
605463,Tayler Scott
664199,Taylor Clarke
543089,Taylor Davis
607555,Taylor Guilbeau
656494,Taylor Gushue
621368,Taylor Hearn
622100,Taylor Jones
670128,Taylor Kohlwey
600301,Taylor Motter
688497,Taylor Rashi
573124,Taylor Rogers
666211,Taylor Trammell
670764,Taylor Walls
621493,Taylor Ward
642203,Taylor Widener
592865,Taylor Williams
622088,Tejay Antone
606192,Teoscar Hernández
605253,Terrance Gore
679631,Terrin Vavra
663658,Thaddeus Ward
642731,Thairo Estrada
800798,Thomas Bruss
664045,Thomas Eshelman
641672,Thomas Hatch
623381,Thomas Pannone
695336,Thomas Saggese
663378,Thomas Szapucki
806258,Thomas White
600986,Thyago Vieira
641313,Tim Anderson
542921,Tim Beckham
671284,Tim Elko
682120,Tim Herrin
657612,Tim Hill
641796,Tim Locastro
621005,Tim Lopes
641835,Tim Mayza
694374,Tim Tawa
672359,Tirso Ornelas
668964,Tobias Myers
453943,Todd Frazier
676680,Tom Cosgrove
802419,Tom Harrington
608596,Tom Murphy
694281,Tomas Frick
656382,Tommy Doyle
669242,Tommy Edman
674072,Tommy Henry
488984,Tommy Hunter
592454,Tommy Kahnle
600303,Tommy La Stella
543548,Tommy Milone
667297,Tommy Nance
502054,Tommy Pham
676720,Tommy Romero
608372,Tomoyuki Sugano
621512,Tomás Nido
542513,Tomás Telis
664062,Tony Gonsolin
643393,Tony Kemp
663574,Tony Santillan
453265,Tony Watson
547172,Tony Wolters
687942,Torin Montgomery
657053,Touki Toussaint
701519,Travis Adams
664157,Travis Bergen
663905,Travis Blankenhorn
641513,Travis Demeritte
608671,Travis Jankowski
664042,Travis Lakins
543768,Travis Shaw
680552,Travis Swaggerty
518595,Travis d'Arnaud
572204,Trayce Thompson
607208,Trea Turner
623508,Trent Giambrone
663757,Trent Grisham
695787,Trent Hodgdon
694382,Trent Palmer
663423,Trent Thornton
670092,Trenton Brooks
668663,Tres Barrera
800723,Trevin Michael
545333,Trevor Bauer
685392,Trevor Boone
502239,Trevor Cahill
641627,Trevor Gott
669386,Trevor Hauver
657610,Trevor Hildenberger
665001,Trevor Kelley
663616,Trevor Larnach
543507,Trevor May
686790,Trevor McDonald
656730,Trevor Megill
670950,Trevor Richards
669432,Trevor Rogers
572096,Trevor Rosenthal
663986,Trevor Stephan
596115,Trevor Story
592866,Trevor Williams
664011,Trey Amburgey
663550,Trey Cabbage
702358,Trey Lipscomb
641820,Trey Mancini
700242,Trey Sweeney
622259,Trey Wingenter
702056,Trey Yesavage
663941,Tristan Beck
702911,Tristan Garnett
656484,Tristan Gray
671976,Tristan Peters
688306,Tristan Stevens
663536,Tristin English
671213,Triston Casas
663474,Triston McKenzie
687859,Troy Johnston
675512,Troy Melton
687285,Troy Schreffler
657011,Troy Stokes
700187,Troy Taylor
691907,Tsung-Che Cheng
571466,Tucker Barnhart
674646,Tucker Bradley
656353,Tucker Davidson
688367,Tucker Mitchell
702283,Tucker Toman
672779,Tucupita Marcano
686654,Ty Adcock
621389,Ty Blach
621142,Ty Buttrey
664034,Ty France
680744,Ty Madden
676709,Ty Tice
641302,Tyler Alexander
542881,Tyler Anderson
641341,Tyler Bashlor
595881,Tyler Beede
672012,Tyler Black
802680,Tyler Bradt
682997,Tyler Callihan
543022,Tyler Chatwood
461325,Tyler Clippard
680418,Tyler Cropley
664202,Tyler Cyr
641501,Tyler Danish
608648,Tyler Duffey
621053,Tyler Ferguson
666149,Tyler Fitzgerald
452095,Tyler Flowers
671289,Tyler Freeman
694355,Tyler Gentry
656457,Tyler Gilbert
607192,Tyler Glasnow
623168,Tyler Heineman
656540,Tyler Hill
663947,Tyler Holton
663959,Tyler Ivey
664079,Tyler Jay
641755,Tyler Kinley
502285,Tyler Ladendorf
682988,Tyler Locklear
544928,Tyler Lyons
641816,Tyler Mahle
554431,Tyler Matzek
694812,Tyler McDonough
571980,Tyler Naquin
663527,Tyler Nevin
641933,Tyler O'Neill
687074,Tyler Owens
665066,Tyler Payne
663969,Tyler Phillips
643511,Tyler Rogers
691016,Tyler Soderstrom
811211,Tyler Stasiowski
663886,Tyler Stephenson
592804,Tyler Thornburg
686475,Tyler Tolbert
642180,Tyler Wade
643778,Tyler Webb
669330,Tyler Wells
643603,Tyler White
676604,Tyler Zuber
656731,Tylor Megill
621438,Tyrone Taylor
668338,Tyson Miller
624407,Tzu-Wei Lin
694042,Ulices Campos
678368,Valente Bellozo
687093,Vaughn Grissom
694193,Victor Acosta
692478,Victor Arias
800573,Victor Cabreja
624647,Victor González
682989,Victor Mederos
683748,Victor Mesa
703861,Victor Ortega
687363,Victor Scott
680767,Victor Vodnik
660644,Vidal Bruján
605353,Vimael Machín
669344,Vince Fernandez
592826,Vince Velasquez
691710,Vincent Perozo
686469,Vinnie Pasquantino
681962,Vinny Capra
657697,Vinny Nittoli
665489,Vladimir Guerrero
661269,Vladimir Gutiérrez
644364,Víctor Arano
605170,Víctor Caratini
700032,Víctor Labrada
622682,Víctor Reyes
645302,Víctor Robles
451584,Wade Davis
453281,Wade LeBlanc
685133,Wade Meckler
489119,Wade Miley
801384,Walin Castillo
621111,Walker Buehler
621141,Walker Lockett
679156,Walter Pennington
677551,Wander Franco
593833,Wander Suero
593974,Wandy Peralta
682653,Warming Bernabel
683469,Warren Saunders
593590,Webster Rivas
800286,Wellington Aracena
808207,Wen-Hui Pan
672761,Wenceel Pérez
605138,Wes Benjamin
641149,Wes Parsons
642215,Weston Wilson
593160,Whit Merrifield
682790,Wikelman González
640444,Wil Crowe
571976,Wil Myers
696062,Wilber Dotel
702906,Wilfredo Lara
541600,Wilfredo Tovar
683497,Wilker Reyes
687006,Will Armbruester
677943,Will Banfield
666181,Will Benson
686823,Will Brennan
825756,Will Cannon
643269,Will Craig
501789,Will Harris
694361,Will Klein
683770,Will Robertson
519293,Will Smith
669257,Will Smith
676684,Will Vest
695238,Will Wagner
701542,Will Warren
814492,Will Watson
669717,Will Wilson
650489,Willi Castro
703151,William Bergolla
661388,William Contreras
682016,William Woods
678981,Williander Moreno
553902,Willians Astudillo
641432,Willie Calhoun
680862,Willie MacIver
575929,Willson Contreras
642715,Willy Adames
694217,Willy Fanas
701206,Willy Montero
594694,Wilmer Difo
527038,Wilmer Flores
521655,Wilmer Font
467092,Wilson Ramos
503449,Wily Peralta
677800,Wilyer Abreu
694671,Wyatt Langford
621500,Wyatt Mathisen
670090,Wyatt Mills
592144,Wynton Bernard
593428,Xander Bogaerts
702696,Xavier Cardenas
669364,Xavier Edwards
801870,Xavier Meachem
814392,Xavier Rivas
675540,Xzavion Curry
605441,Yacksel Ríos
628450,Yadiel Hernández
592680,Yadiel Rivera
425877,Yadier Molina
673237,Yainer Diaz
622168,Yairo Muñoz
543228,Yan Gomes
650490,Yandy Díaz
692585,Yanquiel Fernández
682274,Yaramil Hiraldo
684320,Yariel Rodríguez
518735,Yasmani Grandal
606162,Yefry Ramírez
694213,Yemal Flores
622075,Yency Almonte
666974,Yennier Cano
660546,Yennsy Díaz
691701,Yeral Martinez
691398,Yerlin Confidan
606213,Yermín Mercedes
660787,Yerry De los Santos
666720,Yerry Rodríguez
699097,Yeuni Munoz
691268,Yiddi Cappe
700270,Yilber Díaz
554340,Yimi García
661255,Yoan López
672782,Yoendrys Gómez
493316,Yoenis Céspedes
699293,Yohairo Cuevas
670990,Yohan Ramírez
682695,Yohander Martinez
650968,Yohel Pozo
682818,Yohendrick Pinango
691503,Yolbert Sánchez
692848,Yoldin De La Paz
684133,Yoljeldriz Diaz
570560,Yolmer Sánchez
800257,Yonatan Henriquez
602074,Yonathan Daza
666632,Yonathan Perlaza
700292,Yondrei Rojas
681457,Yoniel Ramirez
630023,Yonny Chirinos
660634,Yonny Hernández
670541,Yordan Álvarez
703154,Yordany De Los Santos
800277,Yordy Herrera
660857,Yorman Rodriguez
660294,Yoshi Tsutsugo
673633,Yoshihisa Hirano
808967,Yoshinobu Yamamoto
691172,Yosver Zulueta
660162,Yoán Moncada
644374,Yu Chang
506433,Yu Darvish
673513,Yuki Matsui
493329,Yuli Gurriel
628708,Yunior Marte
670870,Yunior Severino
692842,Yunior Thibo
579328,Yusei Kikuchi
433589,Yusmeiro Petit
666783,Yusniel Díaz
668678,Zac Gallen
665093,Zac Grotz
670219,Zac Kristofak
675912,Zac Lowther
573127,Zac Rosscup
691728,Zac Veen
688642,Zach Agnos
694350,Zach Brzykcy
805904,Zach Cole
605200,Zach Davies
676113,Zach DeLoach
701305,Zach Dezenzo
621107,Zach Eflin
608339,Zach Green
676252,Zach Haake
668876,Zach Humphreys
667427,Zach Jackson
656657,Zach Logue
687209,Zach Maxwell
502083,Zach McAllister
656716,Zach McKinstry
669105,Zach Muckenhirn
594943,Zach Neal
687263,Zach Neto
683068,Zach Penrod
668676,Zach Plesac
647315,Zach Pop
676646,Zach Reks
621545,Zach Remillard
605507,Zach Thompson
805731,Zach Veen
502154,Zack Britton
641420,Zack Burdi
641470,Zack Collins
680869,Zack Gelof
643327,Zack Godley
425844,Zack Greinke
677161,Zack Kelly
687033,Zack Lee
641793,Zack Littell
670097,Zack Short
668868,Zack Thompson
592848,Zack Weiss
554430,Zack Wheeler
687849,Zak Kent
805800,Zander Mueth
801415,Zander Sechrist
805673,Zebby Matthews
669804,Ángel De Jesús
622780,Ángel Perdomo
424144,Óliver Pérez
591712,Óscar Hernández
640458,Óscar Mercado
